"","id","player_name","games","time","goals","x_g","assists","x_a","shots","key_passes","yellow_cards","red_cards","position","team_title","npg","npx_g","x_g_chain","x_g_buildup","liga","season","goals_p90","x_g_p90","assists_p90","x_a_p90","shots_p90","key_passes_p90","npg_p90","npx_g_p90","x_g_chain_p90","x_g_buildup_p90"
"570",10734,"Jens Stage",14,1175,2,1.79217328503728,0,1.20466434583068,21,13,3,0,"M S","Werder Bremen",2,1.79217328503728,5.16915487498045,2.67554470896721,"Alemania","23-24",0.153191489361702,0.137272847364558,0,0.0922721626593712,1.60851063829787,0.995744680851064,0.153191489361702,0.137272847364558,0.395935267019779,0.204935339410254
"571",11324,"Dion Beljo",11,333,2,1.55952914617956,0,0.154455468058586,9,3,2,0,"F M S","Augsburg",2,1.55952914617956,2.28366531804204,0.63613261654973,"Alemania","23-24",0.540540540540541,0.421494363832313,0,0.0417447210969151,2.43243243243243,0.810810810810811,0.540540540540541,0.421494363832313,0.617206842714065,0.17192773420263
"572",11853,"Patrick Mainka",14,1260,2,1.98920471221209,0,0,17,0,1,0,"D","FC Heidenheim",2,1.98920471221209,0.860723560675979,0.831248981878161,"Alemania","23-24",0.142857142857143,0.142086050872292,0,0,1.21428571428571,0,0.142857142857143,0.142086050872292,0.0614802543339985,0.0593749272770115
"573",11865,"Jan Schöppner",7,439,2,0.433021940290928,0,0.46785306558013,8,3,1,0,"M S","FC Heidenheim",2,0.433021940290928,0.852434292435646,0.223934628069401,"Alemania","23-24",0.41002277904328,0.0887744296723998,0,0.0959152070665415,1.64009111617312,0.61503416856492,0.41002277904328,0.0887744296723998,0.174758738768128,0.0459091492625196
"574",11911,"Hugo Larsson",12,1061,2,1.04269943386316,1,1.68256516382098,9,8,0,0,"M","Eintracht Frankfurt",2,1.04269943386316,4.97488889098167,2.58334346674383,"Alemania","23-24",0.169651272384543,0.0884476428347638,0.0848256361922714,0.142724660456068,0.763430725730443,0.678605089538172,0.169651272384543,0.0884476428347638,0.421998115163384,0.219133753069693
"575",22,"John Brooks",11,917,1,1.05973073840141,0,0.0657567009329796,6,2,3,0,"D","Hoffenheim",1,1.05973073840141,2.86403153836727,2.22982158511877,"Alemania","23-24",0.0981461286804798,0.104008469417805,0,0.00645376563137204,0.588876772082879,0.19629225736096,0.0981461286804798,0.104008469417805,0.281093607909547,0.218848356227578
"576",28,"Mitchell Weiser",14,1215,1,1.00689344294369,4,2.82567505538464,15,14,2,0,"D M","Werder Bremen",1,1.00689344294369,6.44609236717224,3.81931347772479,"Alemania","23-24",0.0740740740740741,0.0745846994773104,0.296296296296296,0.209309263361825,1.11111111111111,1.03703703703704,0.0740740740740741,0.0745846994773104,0.47748832349424,0.282912109461096
"577",74,"Pavel Kaderábek",10,812,1,1.50656023621559,1,0.725562516599894,9,11,2,0,"D M S","Hoffenheim",1,1.50656023621559,3.41014380380511,1.59365512430668,"Alemania","23-24",0.110837438423645,0.166983277413058,0.110837438423645,0.0804194907561459,0.997536945812808,1.2192118226601,0.110837438423645,0.166983277413058,0.377971603870025,0.176636651708868
"578",75,"Niklas Süle",9,457,1,0.607154946774244,0,0.0746316313743591,4,2,0,0,"D S","Borussia Dortmund",1,0.607154946774244,2.53484877943993,2.38902691751719,"Alemania","23-24",0.196936542669584,0.119570996082455,0,0.0146976954566572,0.787746170678337,0.393873085339168,0.196936542669584,0.119570996082455,0.499204354813115,0.470486701480409
"579",116,"Florian Grillitsch",11,695,1,0.627192109823227,0,0.298244301229715,12,5,3,0,"M S","Hoffenheim",1,0.627192109823227,2.91836007684469,2.27431632485241,"Alemania","23-24",0.129496402877698,0.0812191221353819,0,0.0386215641880206,1.55395683453237,0.647482014388489,0.129496402877698,0.0812191221353819,0.377917132253269,0.294515783074413
"580",140,"Yannick Gerhardt",11,606,1,0.709233861416578,0,0.166123185306787,9,3,1,0,"M S","Wolfsburg",1,0.709233861416578,2.35543045401573,1.54496251791716,"Alemania","23-24",0.148514851485149,0.105331761596521,0,0.0246717601940773,1.33663366336634,0.445544554455446,0.148514851485149,0.105331761596521,0.349816404061742,0.229449878898588
"581",188,"Kevin Kampl",11,737,1,0.103322854265571,0,0.321484819985926,3,8,1,0,"M S","RasenBallsport Leipzig",1,0.103322854265571,3.04500347003341,2.78516130894423,"Alemania","23-24",0.122116689280868,0.0126174448899612,0,0.0392586618707372,0.366350067842605,0.976933514246947,0.122116689280868,0.0126174448899612,0.371845742609236,0.340114678161439
"582",212,"Nico Elvedi",12,890,1,0.632457399740815,1,0.103568535298109,8,3,2,0,"D S","Borussia M.Gladbach",1,0.632457399740815,3.59012843482196,3.5211139768362,"Alemania","23-24",0.101123595505618,0.0639563662659251,0.101123595505618,0.0104732226705953,0.808988764044944,0.303370786516854,0.101123595505618,0.0639563662659251,0.363046695656153,0.356067705522762
"583",223,"Joshua Kimmich",11,866,1,0.386055299080908,3,2.31200719252229,13,30,0,1,"M","Bayern Munich",1,0.386055299080908,9.59717129170895,8.74672846496105,"Alemania","23-24",0.103926096997691,0.0401212204587549,0.311778290993072,0.24027788374943,1.35103926096998,3.11778290993072,0.103926096997691,0.0401212204587549,0.997396554565595,0.909013350862003
"584",224,"Thomas Müller",11,344,1,0.974456120282412,4,3.46170994453132,7,16,0,0,"M S","Bayern Munich",1,0.974456120282412,6.6587927043438,3.64683659374714,"Alemania","23-24",0.261627906976744,0.254944915190166,1.04651162790698,0.90567992734831,1.83139534883721,4.18604651162791,0.261627906976744,0.254944915190166,1.74212599822948,0.954114225108263
"585",262,"Leonardo Bittencourt",11,613,1,1.56127372011542,1,0.591972298920155,11,6,3,0,"M S","Werder Bremen",1,1.56127372011542,3.02124724164605,1.02264930680394,"Alemania","23-24",0.146818923327896,0.229224526607484,0.146818923327896,0.0869127355673963,1.61500815660685,0.880913539967374,0.146818923327896,0.229224526607484,0.443576267125847,0.150144270166973
"586",372,"Julian Weigl",13,1166,1,1.06918475218117,2,1.59077388606966,7,11,3,0,"M","Borussia M.Gladbach",0,0.311408074572682,6.4377272631973,5.14244990237057,"Alemania","23-24",0.0771869639794168,0.0825271249539496,0.154373927958834,0.122787006643456,0.540308747855918,0.849056603773585,0,0.0240366438349411,0.49690862237372,0.396930095380233
"587",378,"Milos Pantovic",1,9,1,0.561800420284271,0,0,1,0,0,0,"S","Union Berlin",1,0.561800420284271,0.561800420284271,0,"Alemania","23-24",10,5.61800420284271,0,0,10,0,10,5.61800420284271,5.61800420284271,0
"588",418,"Niklas Stark",7,482,1,0.377303116954863,0,0,3,0,2,0,"D S","Werder Bremen",1,0.377303116954863,1.02971520274878,1.02971520274878,"Alemania","23-24",0.186721991701245,0.0704507894728997,0,0,0.560165975103734,0,0.186721991701245,0.0704507894728997,0.192270473542303,0.192270473542303
"589",435,"Benjamin Henrichs",13,1075,1,1.44711600989103,3,2.89561309665442,21,23,1,0,"D M S","RasenBallsport Leipzig",1,1.44711600989103,8.44361683726311,5.64480661600828,"Alemania","23-24",0.0837209302325581,0.121153898502505,0.251162790697674,0.242423422045486,1.75813953488372,1.92558139534884,0.0837209302325581,0.121153898502505,0.706907456142958,0.472588460875112
"590",604,"Emre Can",11,786,1,0.84576359950006,2,0.971692182123661,3,12,3,0,"M S","Borussia Dortmund",0,0.0879869218915701,2.3390336856246,1.89089436084032,"Alemania","23-24",0.114503816793893,0.0968431602480985,0.229007633587786,0.111262463601946,0.343511450381679,1.37404580152672,0,0.0100748383845309,0.267828284613504,0.216514621470266
"591",1277,"Roland Sallai",10,667,1,1.81122095882893,0,0.865883231163025,19,12,2,0,"D F M S","Freiburg",1,1.81122095882893,3.36117700487375,0.745797049254179,"Alemania","23-24",0.134932533733133,0.244392633125343,0,0.116835818297859,2.56371814092954,1.6191904047976,0.134932533733133,0.244392633125343,0.45353212959316,0.100632285506561
"592",1287,"Leonardo Bonucci",6,446,1,0.75777667760849,0,0.0405851677060127,1,1,0,0,"D","Union Berlin",0,0,1.13535011559725,1.13535011559725,"Alemania","23-24",0.201793721973094,0.152914576199023,0,0.00818983204829853,0.201793721973094,0.201793721973094,0,0,0.229106525568952,0.229106525568952
"593",2611,"Philipp Lienhart",14,1238,1,1.89392130449414,0,0.998037729412317,7,3,3,0,"D","Freiburg",1,1.89392130449414,2.81766438111663,2.45811216160655,"Alemania","23-24",0.0726978998384491,0.13768410129602,0,0.0725552468878098,0.508885298869144,0.218093699515347,0.0726978998384491,0.13768410129602,0.204838282956782,0.178699591716147
"594",2691,"Milos Veljkovic",12,1005,1,0.572157834656537,1,0.299872159957886,3,1,2,0,"D S","Werder Bremen",1,0.572157834656537,3.65382446721196,2.82466815039515,"Alemania","23-24",0.0895522388059701,0.051238015043869,0.0895522388059701,0.0268542232798107,0.26865671641791,0.0895522388059701,0.0895522388059701,0.051238015043869,0.327208161242862,0.252955356751804
"595",3314,"Franck Honorat",14,1101,1,0.391497096046805,5,5.70402762293816,10,43,0,0,"D F M S","Borussia M.Gladbach",1,0.391497096046805,6.2406923994422,3.78224628418684,"Alemania","23-24",0.0817438692098093,0.0320024874152702,0.408719346049046,0.466269287978596,0.817438692098093,3.5149863760218,0.0817438692098093,0.0320024874152702,0.510138343278654,0.309175445573856
"596",3455,"Raphael Guerreiro",3,110,1,0.230726689100266,0,0,3,0,0,0,"S","Bayern Munich",1,0.230726689100266,0.575896993279457,0.479447841644287,"Alemania","23-24",0.818181818181818,0.188776381991127,0,0,2.45454545454545,0,0.818181818181818,0.188776381991127,0.471188449046828,0.392275506799871
"597",4247,"Maximilian Philipp",6,213,1,0.463771589100361,0,0.0170874260365963,6,1,1,0,"F S","Freiburg",1,0.463771589100361,0.665030993521214,0.272722251713276,"Alemania","23-24",0.422535211267606,0.195959826380434,0,0.0072200391703928,2.53521126760563,0.422535211267606,0.422535211267606,0.195959826380434,0.280999011346992,0.115234754245046
"598",4250,"Nicolas Höfler",10,898,1,0.60176698397845,0,0.0703945960849524,8,3,3,1,"M","Freiburg",1,0.60176698397845,2.30593101494014,2.15763207525015,"Alemania","23-24",0.10022271714922,0.0603107222250117,0,0.00705513769225581,0.801781737193764,0.300668151447661,0.10022271714922,0.0603107222250117,0.231106671875961,0.216243749189881
"599",5235,"Aymen Barkok",11,283,1,2.20493717398494,0,0.391551004722714,12,5,1,0,"M S","Mainz 05",1,1.44716046657413,1.79987266473472,0.353889726102352,"Alemania","23-24",0.318021201413428,0.701216769111818,0,0.124521520936552,3.81625441696113,1.59010600706714,0.318021201413428,0.460227710217921,0.572397667230123,0.112544435862939
"600",5243,"Dayotchanculle Upamecano",11,875,1,0.992464275099337,0,0.164454601705074,7,2,1,0,"D S","Bayern Munich",1,0.992464275099337,9.06299124658108,9.06299124658108,"Alemania","23-24",0.102857142857143,0.102082039724503,0,0.0169153304610933,0.72,0.205714285714286,0.102857142857143,0.102082039724503,0.932193385362625,0.932193385362625
"601",5245,"Bernardo",14,1260,1,1.13189679756761,0,0.17269030213356,11,4,3,0,"D","Bochum",1,1.13189679756761,4.26939154509455,3.54788829851896,"Alemania","23-24",0.0714285714285714,0.0808497712548293,0,0.0123350215809686,0.785714285714286,0.285714285714286,0.0714285714285714,0.0808497712548293,0.304956538935325,0.253420592751354
"602",5249,"Emil Forsberg",12,361,1,1.28510635485873,1,0.755462363362312,10,5,0,0,"M S","RasenBallsport Leipzig",1,0.527329692151397,2.69137900555506,1.68532066419721,"Alemania","23-24",0.249307479224377,0.320386625865057,0.249307479224377,0.188342417458748,2.49307479224377,1.24653739612188,0.249307479224377,0.131467236270431,0.670980915512342,0.420163046475759
"603",5292,"Manuel Gulde",9,534,1,0.887751029804349,0,0,4,0,1,0,"D S","Freiburg",1,0.887751029804349,0.909941833466291,0.909941833466291,"Alemania","23-24",0.168539325842697,0.149620960079385,0,0,0.674157303370786,0,0.168539325842697,0.149620960079385,0.153360983168476,0.153360983168476
"604",5743,"Randal Kolo Muani",2,162,1,1.23907032608986,0,0,5,0,0,0,"F","Eintracht Frankfurt",1,1.23907032608986,1.3475775718689,0.141821384429932,"Alemania","23-24",0.555555555555556,0.688372403383255,0,0,2.77777777777778,0,0.555555555555556,0.688372403383255,0.748654206593833,0.0787896580166289
"605",6100,"Felix Uduokhai",13,1130,1,0.764267340302467,0,0.228807527571917,3,3,2,1,"D","Augsburg",1,0.764267340302467,2.00194565020502,1.86264256201684,"Alemania","23-24",0.079646017699115,0.0608708501125859,0,0.0182236083906837,0.238938053097345,0.238938053097345,0.079646017699115,0.0608708501125859,0.159446998688895,0.148352062461518
"606",6103,"Dan-Axel Zagadou",14,1010,1,0.942318417131901,0,0.0667686033993959,8,2,1,0,"D S","VfB Stuttgart",1,0.942318417131901,5.53677940741181,5.41385460272431,"Alemania","23-24",0.0891089108910891,0.0839689678632387,0,0.00594967753063924,0.712871287128713,0.178217821782178,0.0891089108910891,0.0839689678632387,0.493376382838676,0.482422687371473
"607",6271,"Ihlas Bebou",12,549,1,0.970266883261502,0,0.142308574169874,8,5,1,0,"D F M S","Hoffenheim",1,0.970266883261502,2.36249747592956,1.32493950612843,"Alemania","23-24",0.163934426229508,0.159060144796968,0,0.0233292744540777,1.31147540983607,0.819672131147541,0.163934426229508,0.159060144796968,0.387294668185174,0.217203197725972
"608",6312,"Rogerio",6,486,1,0.378377333283424,0,0.119269112125039,2,2,0,0,"D","Wolfsburg",1,0.378377333283424,1.30003681965172,0.802390350028872,"Alemania","23-24",0.185185185185185,0.0700698765339674,0,0.022086872615748,0.37037037037037,0.37037037037037,0.185185185185185,0.0700698765339674,0.240747559194763,0.148590805560902
"609",6357,"Marco Richter",10,356,1,1.28678842261434,0,1.06946267094463,24,6,2,0,"M S","Mainz 05",1,1.28678842261434,2.54096779227257,0.551379133015871,"Alemania","23-24",0.252808988764045,0.325311679874412,0,0.270369776362406,6.06741573033708,1.51685393258427,0.252808988764045,0.325311679874412,0.642379498046436,0.139393601043338
"610",6638,"Linton Maina",12,900,1,0.825492390431464,1,1.0935928709805,13,11,0,0,"M S","FC Cologne",1,0.825492390431464,1.96449465677142,0.352272570133209,"Alemania","23-24",0.1,0.0825492390431464,0.1,0.10935928709805,1.3,1.1,0.1,0.0825492390431464,0.196449465677142,0.0352272570133209
"611",6905,"Ludovic Ajorque",12,792,1,4.44149946421385,0,0.493287838995457,19,8,1,0,"F S","Mainz 05",1,2.92594604939222,4.17316948622465,0.96044765971601,"Alemania","23-24",0.113636363636364,0.504715848206119,0,0.0560554362494837,2.15909090909091,0.909090909090909,0.113636363636364,0.332493869249116,0.474223805252801,0.109141779513183
"612",6974,"Mattias Svanberg",13,1075,1,1.91168380528688,3,1.68724924139678,28,15,4,0,"M","Wolfsburg",1,1.91168380528688,5.75934606045485,3.31246365327388,"Alemania","23-24",0.0837209302325581,0.160047946489134,0.251162790697674,0.141258076023916,2.34418604651163,1.25581395348837,0.0837209302325581,0.160047946489134,0.482177809712499,0.277322538413627
"613",7197,"Fredrik Jensen",10,531,1,0.619581933133304,4,3.11478966288269,6,15,0,0,"M S","Augsburg",1,0.619581933133304,2.84546485729516,0.975299100391567,"Alemania","23-24",0.169491525423729,0.105013886971746,0.677966101694915,0.527930451336049,1.01694915254237,2.54237288135593,0.169491525423729,0.105013886971746,0.482282179202569,0.165304932269757
"614",7376,"Ozan Kabak",10,816,1,1.16772488504648,0,0.0764603242278099,7,1,3,0,"D","Hoffenheim",1,1.16772488504648,1.41125032678246,1.37054559960961,"Alemania","23-24",0.110294117647059,0.128793185850715,0,0.00843312399571433,0.772058823529412,0.110294117647059,0.110294117647059,0.128793185850715,0.155652609571595,0.151163117604001
"615",7401,"Keven Schlotterbeck",9,636,1,0.745028845965862,0,0.113909719511867,3,2,5,0,"D S","Bochum",1,0.745028845965862,0.412455612793565,0.362859811633825,"Alemania","23-24",0.141509433962264,0.105428610278188,0,0.0161192999309246,0.424528301886792,0.283018867924528,0.141509433962264,0.105428610278188,0.0583663603009762,0.0513480865519564
"616",7482,"Kouadio Kone",6,440,1,0.121590962633491,0,0.0997252278029919,3,3,2,1,"M S","Borussia M.Gladbach",1,0.121590962633491,1.32605953514576,1.20924060046673,"Alemania","23-24",0.204545454545455,0.0248708787204868,0,0.020398342050612,0.613636363636364,0.613636363636364,0.204545454545455,0.0248708787204868,0.271239450370724,0.247344668277286
"617",7485,"Nico Schlotterbeck",13,1147,1,1.05232368782163,0,0.262217797338963,13,5,0,0,"D","Borussia Dortmund",1,1.05232368782163,3.99691200256348,3.77290681749582,"Alemania","23-24",0.0784655623365301,0.0825711699249753,0,0.020575066922848,1.02005231037489,0.39232781168265,0.0784655623365301,0.0825711699249753,0.31361994789077,0.296043255078138
"618",7793,"Matthias Bader",10,791,1,0.27028691302985,1,2.06800584122539,7,12,1,0,"D M S","Darmstadt",1,0.27028691302985,2.94213389605284,1.64766956120729,"Alemania","23-24",0.11378002528445,0.0307532517985923,0.11378002528445,0.235297756903015,0.79646017699115,1.3653603034134,0.11378002528445,0.0307532517985923,0.33475606908313,0.187471884334584
"619",7798,"Christopher Antwi-Adjei",12,492,1,1.20202184282243,0,2.18182477355003,16,9,4,0,"F M S","Bochum",1,1.20202184282243,2.90722843632102,0.18528963252902,"Alemania","23-24",0.182926829268293,0.219882044418737,0,0.399114287844518,2.92682926829268,1.64634146341463,0.182926829268293,0.219882044418737,0.531810079814821,0.0338944449748207
"620",7799,"Sven Michel",11,437,1,1.03797711059451,1,0.461576456204057,8,7,2,0,"F M S","Augsburg",0,0.280200395733118,0.811894677579403,0.0701178312301636,"Alemania","23-24",0.205949656750572,0.21377102964189,0.205949656750572,0.095061512719371,1.64759725400458,1.441647597254,0,0.0577071753226101,0.167209430165094,0.0144407432739467
"621",7809,"Mads Pedersen",13,952,1,0.234664298593998,0,0.370521036908031,6,6,4,0,"D S","Augsburg",1,0.234664298593998,2.11283677443862,1.66898685321212,"Alemania","23-24",0.0945378151260504,0.0221846500771637,0,0.0350282492875239,0.567226890756303,0.567226890756303,0.0945378151260504,0.0221846500771637,0.199742972373399,0.157782370576776
"622",7810,"Ruben Vargas",12,696,1,1.13196736108512,1,0.648860963061452,14,13,0,0,"M S","Augsburg",1,1.13196736108512,1.89400706999004,0.919676765799522,"Alemania","23-24",0.129310344827586,0.14637508979549,0.129310344827586,0.083904434878636,1.81034482758621,1.68103448275862,0.129310344827586,0.14637508979549,0.244914707326298,0.118923719715455
"623",7879,"Marius Bülter",14,634,1,0.88414482306689,3,2.39307191967964,16,13,1,0,"D M S","Hoffenheim",1,0.88414482306689,4.29689829237759,1.74850700981915,"Alemania","23-24",0.141955835962145,0.125509517470063,0.425867507886435,0.339710524875659,2.27129337539432,1.84542586750789,0.141955835962145,0.125509517470063,0.609969789138775,0.248210774264548
"624",7902,"Matthijs de Ligt",7,249,1,1.41197573393583,0,0,7,0,2,0,"D S","Bayern Munich",1,1.41197573393583,4.69851988554001,4.65607750415802,"Alemania","23-24",0.36144578313253,0.510352674916565,0,0,2.53012048192771,0,0.36144578313253,0.510352674916565,1.69826019959277,1.68291957981615
"625",8065,"Iago",10,506,1,0.312719650566578,1,1.3242181353271,3,7,0,0,"D M S","Augsburg",1,0.312719650566578,2.02604333590716,0.958578686229885,"Alemania","23-24",0.177865612648221,0.0556220722351621,0.177865612648221,0.23553286991984,0.533596837944664,1.24505928853755,0.177865612648221,0.0556220722351621,0.360363439192973,0.170498185297806
"626",8092,"Tom Krauß",13,657,1,0.266636057756841,0,0.145359631627798,7,4,1,0,"M S","Mainz 05",1,0.266636057756841,1.58632817864418,1.42383563518524,"Alemania","23-24",0.136986301369863,0.0365254873639508,0,0.0199122783051778,0.958904109589041,0.547945205479452,0.136986301369863,0.0365254873639508,0.217305229951258,0.195045977422636
"627",8109,"Niels Nkounkou",10,289,1,0.286790926009417,0,0.0863283798098564,7,2,0,0,"D S","Eintracht Frankfurt",1,0.286790926009417,0.861310765147209,0.488191463053226,"Alemania","23-24",0.311418685121107,0.0893120530825174,0,0.026884270529021,2.17993079584775,0.622837370242215,0.311418685121107,0.0893120530825174,0.268228265962799,0.152031943511385
"628",8211,"Amine Adli",11,247,1,0.642825875431299,3,1.07969349995255,7,10,1,0,"M S","Bayer Leverkusen",1,0.642825875431299,2.78951047360897,1.37522003613412,"Alemania","23-24",0.364372469635628,0.234228051776587,1.09311740890688,0.393410587027245,2.55060728744939,3.64372469635628,0.364372469635628,0.234228051776587,1.01642082034335,0.501092320858586
"629",8456,"Nathan Tella",7,49,1,0.21945845708251,0,0,3,0,0,0,"S","Bayer Leverkusen",1,0.21945845708251,1.22022153809667,1.00076308846474,"Alemania","23-24",1.83673469387755,0.403086961988284,0,0,5.51020408163265,0,1.83673469387755,0.403086961988284,2.24122323323878,1.83813628493524
"630",8791,"Ritsu Doan",14,907,1,1.78081714734435,0,0.969741063192487,14,13,0,0,"D M S","Freiburg",1,1.78081714734435,2.57225665450096,0.397444376721978,"Alemania","23-24",0.0992282249173098,0.176707324433287,0,0.0962256843300152,1.38919514884234,1.28996692392503,0.0992282249173098,0.176707324433287,0.255240461857868,0.0394377000054884
"631",8853,"Maxence Lacroix",13,1169,1,0.659363101236522,0,0.289205754175782,5,4,1,1,"D","Wolfsburg",1,0.659363101236522,3.73503276146948,3.48515015281737,"Alemania","23-24",0.076988879384089,0.0507636262714174,0,0.0222656269254238,0.384944396920445,0.307955517536356,0.076988879384089,0.0507636262714174,0.287555986768395,0.268317804750696
"632",9069,"Romano Schmid",14,1140,1,2.59596057701856,1,1.95066262222826,19,19,1,0,"M S","Werder Bremen",1,2.59596057701856,8.29012811649591,4.79542129673064,"Alemania","23-24",0.0789473684210526,0.204944256080413,0.0789473684210526,0.153999680702231,1.5,1.5,0.0789473684210526,0.204944256080413,0.65448379867073,0.378585891847156
"633",9133,"Youssoufa Moukoko",8,115,1,0.65009368211031,0,0.0367843694984913,3,1,0,0,"S","Borussia Dortmund",1,0.65009368211031,0.686878092586994,0,"Alemania","23-24",0.782608695652174,0.508768968608069,0,0.0287877674336019,2.34782608695652,0.782608695652174,0.782608695652174,0.508768968608069,0.537556768111561,0
"634",9233,"Joakim Maehle",13,1082,1,1.03666624519974,0,1.82233676873147,11,10,3,0,"D S","Wolfsburg",1,1.03666624519974,5.50737157836556,3.83806444145739,"Alemania","23-24",0.0831792975970425,0.0862291701182778,0,0.151580692408348,0.914972273567468,0.831792975970425,0.0831792975970425,0.0862291701182778,0.458099299494363,0.319247504372611
"635",9511,"Castello Lukeba",13,927,1,0.626774705946445,0,0.117884347215295,3,3,2,0,"D S","RasenBallsport Leipzig",1,0.626774705946445,4.1532019674778,4.1532019674778,"Alemania","23-24",0.0970873786407767,0.060851913198684,0,0.0114450822539121,0.29126213592233,0.29126213592233,0.0970873786407767,0.060851913198684,0.403223491988136,0.403223491988136
"636",9674,"Joe Scally",14,982,1,0.0604491936974227,1,0.430526534095407,4,6,3,0,"D S","Borussia M.Gladbach",1,0.0604491936974227,3.25229586940259,2.83597742021084,"Alemania","23-24",0.0916496945010183,0.00554015013520167,0.0916496945010183,0.0394576253244263,0.366598778004073,0.54989816700611,0.0916496945010183,0.00554015013520167,0.298071922857671,0.25991646417411
"637",9705,"Anthony Losilla",13,1066,1,0.718028850853443,1,0.21672825794667,6,5,3,0,"M","Bochum",1,0.718028850853443,2.89006598759443,2.06611839309335,"Alemania","23-24",0.0844277673545966,0.0606215727737428,0.0844277673545966,0.0182978829410885,0.50656660412758,0.422138836772983,0.0844277673545966,0.0606215727737428,0.244001818840055,0.174437763019138
"638",9711,"Patrick Osterhage",9,582,1,0.415312141180038,0,0.0817909128963947,7,3,1,0,"D M S","Bochum",1,0.415312141180038,1.80356279015541,1.38670492172241,"Alemania","23-24",0.154639175257732,0.0642235269866038,0,0.0126480793138755,1.08247422680412,0.463917525773196,0.154639175257732,0.0642235269866038,0.278901462395166,0.214438905420991
"639",9714,"Odilon Kossounou",14,1126,1,0.56466418504715,0,1.11985711380839,3,6,2,0,"D S","Bayer Leverkusen",1,0.56466418504715,7.67977230995893,7.04436935856938,"Alemania","23-24",0.0799289520426288,0.0451330165668237,0,0.0895090055441875,0.239786856127886,0.479573712255773,0.0799289520426288,0.0451330165668237,0.613836152661016,0.563049060631656
"640",9716,"Maximilian Bauer",8,478,1,1.48073267564178,0,0,4,0,1,0,"D S","Augsburg",1,1.48073267564178,1.12398352473974,1.12398352473974,"Alemania","23-24",0.188284518828452,0.278799039346779,0,0,0.753138075313807,0,0.188284518828452,0.278799039346779,0.211628697126729,0.211628697126729
"641",9732,"Noah Weißhaupt",11,417,1,0.370816070586443,1,1.34948773868382,4,11,1,0,"D M S","Freiburg",1,0.370816070586443,1.93865588866174,0.930387256667018,"Alemania","23-24",0.215827338129496,0.0800322454503114,0.215827338129496,0.291256346478522,0.863309352517986,2.37410071942446,0.215827338129496,0.0800322454503114,0.418414939998937,0.200803005036047
"642",9910,"Anton Stach",13,1055,1,0.61066410318017,0,0.648893889039755,15,7,1,0,"M S","Hoffenheim,Mainz 05",1,0.61066410318017,4.53047530353069,3.78141044080257,"Alemania","23-24",0.0853080568720379,0.052094568043806,0,0.0553558767901213,1.27962085308057,0.597156398104265,0.0853080568720379,0.052094568043806,0.386486044850959,0.322584776940504
"643",9931,"Lovro Majer",14,1021,1,2.30409154016525,2,1.4797035753727,17,14,1,0,"F M S","Wolfsburg",0,1.54631484020501,5.87462144345045,3.97017183899879,"Alemania","23-24",0.0881488736532811,0.20310307405962,0.176297747306562,0.130434203509836,1.49853085210578,1.23408423114594,0,0.136305911477425,0.51784126337957,0.349966175817719
"644",10105,"Matej Maglica",11,723,1,0.62675977870822,0,0.239122735336423,5,4,2,2,"D S","Darmstadt",1,0.62675977870822,1.36511842347682,1.17009661532938,"Alemania","23-24",0.12448132780083,0.0780198894657535,0,0.0297663156020444,0.622406639004149,0.49792531120332,0.12448132780083,0.0780198894657535,0.16993175395977,0.145655180331458
"645",10367,"Tiago Tomás",13,537,1,2.22414990514517,0,0.310348257422447,16,6,1,0,"F M S","Wolfsburg",1,2.22414990514517,3.31961258500814,0.837012032046914,"Alemania","23-24",0.167597765363128,0.372762553934945,0,0.0520136744283431,2.68156424581006,1.00558659217877,0.167597765363128,0.372762553934945,0.556359651118683,0.140281346153114
"646",10395,"Kevin Paredes",11,312,1,0.857959249056876,0,0.414636168628931,6,4,1,0,"D M S","Wolfsburg",1,0.857959249056876,2.77202450111508,1.51335747539997,"Alemania","23-24",0.288461538461538,0.247488244920253,0,0.119606587104499,1.73076923076923,1.15384615384615,0.288461538461538,0.247488244920253,0.799622452244735,0.436545425596145
"647",10542,"Jamie Bynoe-Gittens",6,280,1,1.26810481399298,1,0.0737428013235331,12,2,0,0,"D M S","Borussia Dortmund",1,1.26810481399298,2.43349728733301,1.10492271184921,"Alemania","23-24",0.321428571428571,0.407605118783458,0.321428571428571,0.0237030432825642,3.85714285714286,0.642857142857143,0.321428571428571,0.407605118783458,0.782195556642753,0.355153728808675
"648",10725,"Danilho Doekhi",8,720,1,0.140973631292582,0,0.0464989319443703,3,1,0,0,"D","Union Berlin",1,0.140973631292582,2.42928133904934,2.38278241455555,"Alemania","23-24",0.125,0.0176217039115728,0,0.00581236649304629,0.375,0.125,0.125,0.0176217039115728,0.303660167381168,0.297847801819444
"649",10774,"Adam Hlozek",11,40,1,1.28235479444265,0,0.190911363810301,3,3,0,0,"S","Bayer Leverkusen",1,1.28235479444265,1.716274458915,0.243008308112621,"Alemania","23-24",2.25,2.88529828749596,0,0.429550568573177,6.75,6.75,2.25,2.88529828749596,3.86161753255875,0.546768693253397
