"","id","player_name","games","time","goals","x_g","assists","x_a","shots","key_passes","yellow_cards","red_cards","position","team_title","npg","npx_g","x_g_chain","x_g_buildup","liga","season","goals_p90","x_g_p90","assists_p90","x_a_p90","shots_p90","key_passes_p90","npg_p90","npx_g_p90","x_g_chain_p90","x_g_buildup_p90","color_liga"
"682",129,"Dominique Heintz",5,321,0,0,0,0.18344559147954,0,4,0,0,"D S","FC Cologne",0,0,0.445551319047809,0.377881346270442,"Alemania","23-24",0,0,0,0.0514333434054785,0,1.1214953271028,0,0,0.124920930574152,0.105948041010404,"orange"
"683",133,"Kevin Vogt",15,1219,0,0.584630055353045,0,0.0445253252983093,2,1,2,0,"D S","Hoffenheim",0,0.584630055353045,5.39051381871104,4.80588380619884,"Alemania","23-24",0,0.0431638268923495,0,0.00328734969388666,0.14766201804758,0.07383100902379,0,0.0431638268923495,0.397987074392119,0.354823250662753,"orange"
"684",139,"Simon Zoller",1,38,0,0,0,0,0,0,0,0,"S","Bochum",0,0,0,0,"Alemania","23-24",0,0,0,0,0,0,0,0,0,0,"orange"
"685",150,"Josuha Guilavogui",2,25,0,0,0,0,0,0,0,0,"D S","Mainz 05",0,0,0.0538907088339329,0.0538907088339329,"Alemania","23-24",0,0,0,0,0,0,0,0,0.194006551802158,0.194006551802158,"orange"
"686",153,"Maximilian Arnold",12,878,0,0.284502571448684,0,1.07941763661802,8,16,5,0,"M S","Wolfsburg",0,0.284502571448684,3.10259905457497,2.74540036357939,"Alemania","23-24",0,0.0291631337475872,0,0.110646454778613,0.82004555808656,1.64009111617312,0,0.0291631337475872,0.318034071653471,0.281419171665313,"orange"
"687",159,"Koen Casteels",12,1080,0,0,0,0.206311300396919,0,1,1,0,"GK","Wolfsburg",0,0,1.38902495242655,1.38902495242655,"Alemania","23-24",0,0,0,0.0171926083664099,0,0.0833333333333333,0,0,0.115752079368879,0.115752079368879,"orange"
"688",161,"Robin Knoche",11,959,0,1.13080516923219,0,0.221243627369404,4,2,0,0,"D S","Union Berlin",0,0.373028521426022,1.80633455235511,1.69898777920753,"Alemania","23-24",0,0.106123529959225,0,0.0207632184184008,0.375391032325339,0.187695516162669,0,0.0350078904362273,0.169520448083378,0.159446194086212,"orange"
"689",187,"Christoph Kramer",9,138,0,0.0696515813469887,0,0.0759923104196787,1,2,2,0,"M S","Borussia M.Gladbach",0,0.0696515813469887,1.33903006277978,1.22146208398044,"Alemania","23-24",0,0.0454249443567318,0,0.0495602024476166,0.652173913043478,1.30434782608696,0,0.0454249443567318,0.873280475725943,0.796605706943765,"orange"
"690",201,"Tony Jantschke",2,15,0,0,0,0,0,0,0,0,"S","Borussia M.Gladbach",0,0,0,0,"Alemania","23-24",0,0,0,0,0,0,0,0,0,0,"orange"
"691",204,"Granit Xhaka",15,1335,0,0.595872411504388,0,1.32375909015536,18,18,3,0,"M","Bayer Leverkusen",0,0.595872411504388,12.6264342814684,11.1523025073111,"Alemania","23-24",0,0.0401711738092846,0,0.0892421858531703,1.21348314606742,1.21348314606742,0,0.0401711738092846,0.851220288638319,0.751840618470411,"orange"
"692",213,"Thorgan Hazard",1,4,0,0,0,0,0,0,0,0,"S","Borussia Dortmund",0,0,0,0,"Alemania","23-24",0,0,0,0,0,0,0,0,0,0,"orange"
"693",217,"Manuel Neuer",6,540,0,0,0,0,0,0,0,0,"GK","Bayern Munich",0,0,1.83031443506479,1.83031443506479,"Alemania","23-24",0,0,0,0,0,0,0,0,0.305052405844132,0.305052405844132,"orange"
"694",228,"Sebastian Rode",2,19,0,0,0,0,0,0,0,0,"M S","Eintracht Frankfurt",0,0,0.0662584900856018,0.0662584900856018,"Alemania","23-24",0,0,0,0,0,0,0,0,0.31385600566864,0.31385600566864,"orange"
"695",231,"Sven Ulreich",8,720,0,0,0,0.072161965072155,0,1,1,0,"GK","Bayern Munich",0,0,4.60923984646797,4.53707787394524,"Alemania","23-24",0,0,0,0.00902024563401937,0,0.125,0,0,0.576154980808496,0.567134734243155,"orange"
"696",247,"Danilo Soares",4,309,0,0.116678385064006,0,0.120003633201122,4,3,0,0,"D S","Bochum",0,0.116678385064006,0.372769840061665,0.182063087821007,"Alemania","23-24",0,0.0339839956497105,0,0.0349525145245986,1.16504854368932,0.87378640776699,0,0.0339839956497105,0.108573739823786,0.0530280838313613,"orange"
"697",249,"Danny da Costa",12,732,0,0.222089269198477,1,0.991802742704749,6,8,1,0,"D S","Mainz 05",0,0.222089269198477,2.30616683326662,1.20371586084366,"Alemania","23-24",0,0.0273060576883373,0.122950819672131,0.121942960168617,0.737704918032787,0.983606557377049,0,0.0273060576883373,0.283545102450814,0.147997851743073,"orange"
"698",256,"Jens Grahl",1,90,0,0,1,0.070671372115612,0,1,0,0,"GK","Eintracht Frankfurt",0,0,0.412571370601654,0.412571370601654,"Alemania","23-24",0,0,1,0.070671372115612,0,1,0,0,0.412571370601654,0.412571370601654,"orange"
"699",267,"Philipp Max",12,789,0,0.0732462331652641,1,1.04872834682465,4,8,2,0,"D S","Eintracht Frankfurt",0,0.0732462331652641,3.97144958004355,2.90675877407193,"Alemania","23-24",0,0.00835508363101872,0.114068441064639,0.119626807622584,0.456273764258555,0.91254752851711,0,0.00835508363101872,0.453017062362382,0.331569441909346,"orange"
"700",269,"Dominik Kohr",14,951,0,1.21828193124384,0,0.388014380354434,12,6,6,0,"D M S","Mainz 05",0,1.21828193124384,2.25725086033344,1.58178490586579,"Alemania","23-24",0,0.115294819991531,0,0.0367206038190316,1.13564668769716,0.56782334384858,0,0.115294819991531,0.213619955236603,0.149695732416321,"orange"
"701",281,"Lukas Hradecky",15,1350,0,0,0,0,0,0,1,0,"GK","Bayer Leverkusen",0,0,3.59227313566953,3.59227313566953,"Alemania","23-24",0,0,0,0,0,0,0,0,0.239484875711302,0.239484875711302,"orange"
"702",282,"Makoto Hasebe",3,29,0,0,0,0,0,0,0,0,"S","Eintracht Frankfurt",0,0,0.0479065552353859,0.0479065552353859,"Alemania","23-24",0,0,0,0,0,0,0,0,0.148675516247749,0.148675516247749,"orange"
"703",315,"Matthias Ginter",14,1193,0,0.464262373745441,2,0.828505590558052,3,4,2,0,"D","Freiburg",0,0.464262373745441,3.14318313635886,3.00105736590922,"Alemania","23-24",0,0.0350239846077868,0.150880134115675,0.0625025173094926,0.226320201173512,0.30176026823135,0,0.0350239846077868,0.237121946581976,0.226399968928608,"orange"
"704",326,"Pascal Stenzel",10,717,0,0.147850750014186,3,2.21422575414181,8,10,1,0,"D S","VfB Stuttgart",0,0.147850750014186,5.56660814397037,4.4475267175585,"Alemania","23-24",0,0.0185586715498978,0.376569037656904,0.277936287130771,1.00418410041841,1.25523012552301,0,0.0185586715498978,0.698737423929335,0.558266951994791,"orange"
"705",370,"Marvin Friedrich",9,467,0,0.783811025321484,0,0.0570287238806486,6,3,0,0,"D S","Borussia M.Gladbach",0,0.783811025321484,0.881807841360569,0.695558996871114,"Alemania","23-24",0,0.151055657984868,0,0.010990546358155,1.15631691648822,0.578158458244111,0,0.151055657984868,0.169941554009532,0.134047772416275,"orange"
"706",419,"Maximilian Mittelstädt",13,605,0,0.181722709909081,2,1.65346465818584,7,7,2,0,"D S","VfB Stuttgart",0,0.181722709909081,7.17025251127779,6.2324744258076,"Alemania","23-24",0,0.027033130399698,0.297520661157025,0.245969949151613,1.04132231404959,1.04132231404959,0,0.027033130399698,1.06664913390909,0.927144955905263,"orange"
"707",420,"Patrick Herrmann",3,34,0,0.0638817548751831,0,0.0527019575238228,1,1,0,0,"S","Borussia M.Gladbach",0,0.0638817548751831,0.430120743811131,0.313537031412125,"Alemania","23-24",0,0.169098762904896,0,0.139505181680707,2.64705882352941,2.64705882352941,0,0.169098762904896,1.13855491008829,0.829950965502684,"orange"
"708",422,"Mario Götze",13,693,0,0.0837049912661314,1,1.32236114796251,2,13,2,1,"F M S","Eintracht Frankfurt",0,0.0837049912661314,3.98523575719446,3.0061626797542,"Alemania","23-24",0,0.0108707780865106,0.12987012987013,0.171735214021105,0.25974025974026,1.68831168831169,0,0.0108707780865106,0.51756308534993,0.390410737630416,"orange"
"709",449,"Robin Zentner",12,1080,0,0,0,0,0,0,2,0,"GK","Mainz 05",0,0,0.410687759518623,0.410687759518623,"Alemania","23-24",0,0,0,0,0,0,0,0,0.0342239799598852,0.0342239799598852,"orange"
"710",855,"Cristian Gamboa",12,854,0,0.0759541867300868,1,0.507371881976724,6,7,4,0,"D S","Bochum",0,0.0759541867300868,2.5003138165921,1.96612394042313,"Alemania","23-24",0,0.00800453958513795,0.105386416861827,0.0534701046579686,0.63231850117096,0.737704918032787,0,0.00800453958513795,0.26349911416076,0.207202757187449,"orange"
"711",983,"Kevin Mbabu",9,652,0,0.0547950835898519,0,0.920586779713631,2,7,1,0,"D S","Augsburg",0,0.0547950835898519,1.77537471055984,0.896765952929854,"Alemania","23-24",0,0.00756373853234152,0,0.127074862230409,0.276073619631902,0.966257668711657,0,0.00756373853234152,0.245067061273598,0.123786711293998,"orange"
"712",993,"Serge Gnabry",5,231,0,1.56096331775188,0,0.371258348226547,10,5,0,0,"M S","Bayern Munich",0,1.56096331775188,1.84542438387871,1.09003332443535,"Alemania","23-24",0,0.608167526396836,0,0.144646109698655,3.8961038961039,1.94805194805195,0,0.608167526396836,0.718996513199497,0.424688308221565,"orange"
"713",1139,"Silvan Widmer",3,270,0,0,0,1.07700711488724,0,4,1,0,"D","Mainz 05",0,0,2.1669453009963,1.84396173804998,"Alemania","23-24",0,0,0,0.35900237162908,0,1.33333333333333,0,0,0.7223151003321,0.614653912683327,"orange"
"714",1236,"Patrik Schick",4,40,0,0.168618425726891,0,0,3,0,0,0,"S","Bayer Leverkusen",0,0.168618425726891,0.477776575833559,0.349620144814253,"Alemania","23-24",0,0.379391457885505,0,0,6.75,0,0,0.379391457885505,1.07499729562551,0.786645325832069,"orange"
"715",1673,"Edimilson Fernandes",11,882,0,0.471774467267096,2,0.750279851257801,12,15,3,0,"D S","Mainz 05",0,0.471774467267096,2.6259652338922,2.05000680312514,"Alemania","23-24",0,0.0481402517619486,0.204081632653061,0.076559168495694,1.22448979591837,1.53061224489796,0,0.0481402517619486,0.267955636111449,0.209184367665831,"orange"
"716",2631,"Karim Onisiwo",11,712,0,1.09545459505171,3,1.6564755551517,17,12,0,0,"F M S","Mainz 05",0,1.09545459505171,2.48332115262747,0.287501117214561,"Alemania","23-24",0,0.138470384205975,0.379213483146067,0.209385955005131,2.14887640449438,1.51685393258427,0,0.138470384205975,0.313902954686057,0.0363414333557732,"orange"
"717",2639,"Alexander Nübel",15,1350,0,0,0,0,0,0,0,0,"GK","VfB Stuttgart",0,0,3.83147349767387,3.83147349767387,"Alemania","23-24",0,0,0,0,0,0,0,0,0.255431566511591,0.255431566511591,"orange"
"718",2663,"Felix Passlack",7,440,0,0.138460262678564,0,0.446473948657513,4,8,1,0,"D S","Bochum",0,0.138460262678564,1.72803059220314,1.17122654244304,"Alemania","23-24",0,0.0283214173660699,0,0.0913242167708549,0.818181818181818,1.63636363636364,0,0.0283214173660699,0.353460802950642,0.239569065499713,"orange"
"719",2665,"Jeffrey Gouweleeuw",12,1030,0,0.240379302762449,0,0.41123989969492,7,4,3,0,"D S","Augsburg",0,0.240379302762449,2.27272927202284,2.02725157700479,"Alemania","23-24",0,0.0210040167462334,0,0.0359335834684882,0.611650485436893,0.349514563106796,0,0.0210040167462334,0.198587994642772,0.177138487311098,"orange"
"720",2693,"Marius Wolf",11,612,0,0.394371196627617,1,0.781276507303119,3,7,2,0,"D S","Borussia Dortmund",0,0.394371196627617,3.77291162312031,3.34659269452095,"Alemania","23-24",0,0.0579957642099437,0.147058823529412,0.114893604015165,0.441176470588235,1.02941176470588,0,0.0579957642099437,0.554839944576516,0.492145984488375,"orange"
"721",3286,"Kevin Trapp",14,1260,0,0,0,0,0,0,1,0,"GK","Eintracht Frankfurt",0,0,2.40799626708031,2.40799626708031,"Alemania","23-24",0,0,0,0,0,0,0,0,0.171999733362879,0.171999733362879,"orange"
"722",3339,"Jérôme Roussillon",11,393,0,0.0452377842739224,1,0.568907187320292,2,5,1,0,"D S","Union Berlin",0,0.0452377842739224,1.67170024756342,1.45625404734164,"Alemania","23-24",0,0.0103597979253257,0.229007633587786,0.130284088699304,0.458015267175573,1.14503816793893,0,0.0103597979253257,0.382832117762615,0.333493293284345,"orange"
"723",3349,"Ramy Bensebaini",12,929,0,1.52316164039075,0,0.51509790495038,14,6,2,1,"D S","Borussia Dortmund",0,1.52316164039075,5.68196698278189,4.42664309591055,"Alemania","23-24",0,0.147561407572839,0,0.0499018422449238,1.35629709364909,0.581270182992465,0,0.147561407572839,0.550459664639796,0.428845940400376,"orange"
"724",3393,"Bouna Sarr",2,103,0,0.605292677879333,0,0,1,0,0,0,"D S","Bayern Munich",0,0.605292677879333,0.907013833522797,0.907013833522797,"Alemania","23-24",0,0.528896514651844,0,0,0.87378640776699,0,0,0.528896514651844,0.792536359388852,0.792536359388852,"orange"
"725",3699,"Aissa Laidouni",13,722,0,0.323901062831283,3,0.92462445423007,9,8,1,0,"M S","Union Berlin",0,0.323901062831283,3.35683119669557,2.42662387434393,"Alemania","23-24",0,0.0403754787462818,0.373961218836565,0.115257895956657,1.1218836565097,0.997229916897507,0,0.0403754787462818,0.41844156191496,0.302487740569188,"orange"
"726",3743,"Lucas Tousart",6,312,0,0.142680117860436,0,0.0818578936159611,5,2,1,0,"M S","Union Berlin",0,0.142680117860436,0.866877602413297,0.642339620739222,"Alemania","23-24",0,0.041157726305895,0,0.0236128539276811,1.44230769230769,0.576923076923077,0,0.041157726305895,0.25006084684999,0.185290275213237,"orange"
"727",4243,"Christian Günter",1,90,0,0,0,0.640943229198456,0,2,0,0,"D","Freiburg",0,0,0.248380914330482,0.206450134515762,"Alemania","23-24",0,0,0,0.640943229198456,0,2,0,0,0.248380914330482,0.206450134515762,"orange"
"728",4271,"Janik Haberer",11,722,0,0.588220491074026,0,0.101647024974227,10,4,3,0,"M S","Union Berlin",0,0.588220491074026,1.51384769566357,0.987793301232159,"Alemania","23-24",0,0.0733238839288952,0,0.0126706817834909,1.24653739612188,0.498614958448753,0,0.0733238839288952,0.188706776467758,0.123132128962458,"orange"
"729",4284,"Alexander Brunst",1,90,0,0,0,0,0,0,0,0,"GK","Darmstadt",0,0,0.0971489101648331,0.0971489101648331,"Alemania","23-24",0,0,0,0,0,0,0,0,0.0971489101648331,0.0971489101648331,"orange"
"730",4312,"Marnon Busch",5,204,0,0.066691018640995,0,0.157124591991305,3,3,1,0,"D S","FC Heidenheim",0,0.066691018640995,0.44843003898859,0.366898193955421,"Alemania","23-24",0,0.0294225082239684,0,0.0693196729373404,1.32352941176471,1.32352941176471,0,0.0294225082239684,0.197836781906731,0.16186685027445,"orange"
"731",4313,"Janis Blaswich",15,1350,0,0,0,0,0,0,0,0,"GK","RasenBallsport Leipzig",0,0,3.81661081314087,3.81661081314087,"Alemania","23-24",0,0,0,0,0,0,0,0,0.254440720876058,0.254440720876058,"orange"
"732",4335,"Nicolai Rapp",2,80,0,0,0,0,0,0,1,0,"D S","Werder Bremen",0,0,0.0638681799173355,0.0638681799173355,"Alemania","23-24",0,0,0,0,0,0,0,0,0.0718517024070024,0.0718517024070024,"orange"
"733",4376,"Marvin Schwäbe",15,1350,0,0,0,0.0251828692853451,0,1,0,0,"GK","FC Cologne",0,0,1.29742150194943,1.27223862893879,"Alemania","23-24",0,0,0,0.00167885795235634,0,0.0666666666666667,0,0,0.0864947667966287,0.0848159085959193,"orange"
"734",5217,"Anthony Jung",14,1122,0,0,0,0.201057452708483,0,4,1,0,"D M S","Werder Bremen",0,0,5.09530609846115,4.89424869418144,"Alemania","23-24",0,0,0,0.0161276031584345,0,0.320855614973262,0,0,0.408714392924691,0.392586793650918,"orange"
"735",5247,"Naby Keita",3,85,0,0.0844875797629356,0,0,2,0,1,0,"M S","Werder Bremen",0,0.0844875797629356,1.14684512838721,1.06235754862428,"Alemania","23-24",0,0.0894574373960495,0,0,2.11764705882353,0,0,0.0894574373960495,1.21430660652763,1.12484916913159,"orange"
"736",5251,"Rani Khedira",4,283,0,0,0,0,0,0,1,1,"M","Union Berlin",0,0,0.295156612992287,0.295156612992287,"Alemania","23-24",0,0,0,0,0,0,0,0,0.0938660606689252,0.0938660606689252,"orange"
"737",5253,"Benno Schmitz",8,529,0,0.0829856246709824,0,0.330125531181693,3,2,1,0,"D S","FC Cologne",0,0.0829856246709824,1.63931831344962,1.26327122375369,"Alemania","23-24",0,0.014118537278617,0,0.0561650242086056,0.510396975425331,0.340264650283554,0,0.014118537278617,0.27890103631468,0.214923270581913,"orange"
"738",5256,"Oliver Burke",1,28,0,0,0,0,0,0,0,0,"S","Werder Bremen",0,0,0,0,"Alemania","23-24",0,0,0,0,0,0,0,0,0,0,"orange"
"739",5257,"Willi Orban",3,270,0,0.281277023255825,0,0,2,0,0,0,"D","RasenBallsport Leipzig",0,0.281277023255825,1.80825489759445,1.80825489759445,"Alemania","23-24",0,0.0937590077519417,0,0,0.666666666666667,0,0,0.0937590077519417,0.602751632531483,0.602751632531483,"orange"
"740",5263,"Lukas Kübler",11,777,0,0.384469585493207,0,0.093995014205575,4,2,2,0,"D S","Freiburg",0,0.384469585493207,2.23149044811726,1.86586382240057,"Alemania","23-24",0,0.0445331566208348,0,0.0108874533828851,0.463320463320463,0.231660231660232,0,0.0445331566208348,0.258473797079219,0.216123222671881,"orange"
